label,review
1,最佳的减肥 禅理[哈哈]
1,京津两地吃货必备！[鼓掌] 话说我已经买了两本了，可否直接领张美食券啊[偷笑]//@潘潘猫:欢迎大家在3月31日，周日下午两点，西单路口东的北京图书大厦与猫相会，现场有美食代金券相赠[偷乐]有书的带着书来，没书的现场可以买哈~
1,@VIVA_巍 好玩家！赶紧！//@学生老魏:回复@行者1020:@酒店爱好者 @黄小健_JANE ：玩家来了！[威武][威武][威武] //@行者1020:你们命题吧，[哈哈] //@学生老魏:回复@行者1020:[握手][心]一言为定！@王紫微myy //@行者1020:我愿意给你们写写我去过地方的游记[嘻嘻] //
1,好漂亮！！！//@蔡景晖: 笑得真美[鼓掌]
0,@女巫Nicole-LLG @野树林花 @小鱼MM00 @董芳0000 [泪][泪] //@费瓯纳:无
1,好活动啊[鼓掌]激励我下厨，转起
0,//@智慧小巫：在这个性别混淆的年代，请擦亮你的双眼[晕]
1,好像一个耳环呀！[哈哈]@言午日免 @COCO_ZXX @Sky__cj 我在:http://t.cn/zWYde1t
0,难道这就是台前转幕后的区别？[抓狂]//@火凤凰V: 没事 老外都是弹簧
0,@陈士渠 救救她[泪] //@飞哥-重庆: 报警撒。
0,//@北京交警: 逃逸的司机，记住：法网恢恢，疏而不漏，回头是岸。[怒]
1,半夜起床，吐一口血[哈哈]
1,永丰惨案要上演了． //@王浩宇气质登场: 韩总要火啊~！不过我也比较同意楼下的说法。。。[哈哈] //@JJhan:你们全气死我吧 //@笨笨开心乐园:其实我也同意楼上同志的话耶// @JJhan : 你气死我吧 // @Mask姐-丁可可Mico : 真心地说一句: 大哥您弹得非常好 ! 为啥非要唱呢?
1,失眠，和同月同日生的姐妹聊今年的生日party要一起办，要办睡衣趴！[鼓掌]好期待！
0,新的一周开始了[泪]
1,哈哈，谢谢捧场，欢迎你们啊[哈哈]
0,[泪][泪][泪]，我的手机电池鼓成了。。。包子。。。
0,睇左脚仔软[晕]高~~~畏惧~~~
1,哈哈哈[哈哈]//@自由歪不正:// @冰眼看世界 ://  @吾却南飞  :很有喜感。。。
0,一场秋雨一场寒，我发烧了[失望]
0,//@微博经典语录:原来我只是个备胎~[泪]
0,[晕][晕] //@演员包雪松:还好摸的不是大姐[哈哈][哈哈][哈哈][哈哈]
1,[爱你] //@林芝-德吉:我也努力哈！[偷笑]//@mark-ziyi://@央吉玛:[心]我努力！阿妈我爱你[爱你] //@小京咖殿:@央吉玛 @林芝-德吉
1,#周末HK好康#  即日起至8月31日於丹麦鞋履品牌ECCO专门店屯门V City分店购买任何鞋履产品，可获海洋公园日间入场券1张[太开心] [鼓掌] 。（优惠只限ECCO屯门V City专门店，并以单一发票计算；每日限送10张，送完即止）新店地址:屯门乡事会路83号V City M-80号铺  @ECCO_爱步
0,老感动了[泪][泪][泪]
0,据说这是天通苑早上等地铁的场景，每次只放几个人进去！！！！有没见过大场面的，赶紧点开大图欣赏下！长见识啊！！！！！[衰][生病][顶]
0,有谁看见我的钥匙了？捡到交给我不胜感激，有酬谢哇[抓狂]
0,畜生[抓狂]你可以丢在路边或者说拐卖！那么多选择为什么要杀害婴儿[泪][泪]诅咒你这个罪人、凌迟永世不得超生[鄙视][鄙视] 孩子一路走好！下辈子一定幸福[蜡烛][蜡烛]
0,大半夜的，让我猜这台电脑的密码，真心受不鸟啊?[抓狂]
0,我在庐州烤鸭店，美味的鸭油烧饼！[泪]
1,【留学生机票进校园喽】本站目的地#北方工业大学#。感谢童鞋们的捧场！[鼓掌]我们在接下来的活动中还将推出更多留学资讯和超值机票，让更多有留学需要的同学都能受惠！[给劲]按以下格式发微博“出发地/到达地 出发日期/到达日期@汇飞机票超人”，系统随时帮你自动查询国际机票！@北方工业大学校友会
0,一场大雨，北京还有神马能经得住考验！！！我家有线电视木有信号很久了！！！！！话说！！一直也没下神马大雨阿！！！！！[怒骂]
0,累了一天下来，换来的就是头疼~[泪]没食欲~
1,必须投，支持！[嘻嘻][嘻嘻][嘻嘻]//@玖食龙虾餐厅:回复 @我是贝蒂:谢谢！谢谢大家滴支持！我们会更加努力滴[可爱][可爱][可爱][可爱] //@我是贝蒂: 投了！毫不犹豫！
0,"堵车了!!!!!!!![衰]我在这里:#天津市,河东区,津塘路# 我在:http://t.cn/zjjGEj0"
0,拍摄完成  累劈了  [怒]   还好有鲜花陪伴侬   关注2.9的玩家惠吧   你和她的情人节洞房花烛夜[心]
0,一切尘埃落定，心里还是无限失落，朋友！我在2012会赋予这个形容词一个新的理解，珍惜该珍惜的，放弃该放弃的。。。//@任蕾-噶松卓嘎:我靠太准了[抓狂]挨刀的2011过去喽
1,午饭过后，轻松一刻吧[嘻嘻] 蚂蚁从喜玛拉雅山上摔下来后是怎么死的? 答案：饿死的。因为太轻~所以飘下来要很久… [偷笑]
1,//@东京憧憬://@奋斗在日本:[话筒] //@蜡笔将军: @kevin_??特 @s_哎呦 @TANPOPO想家 @吴昱霖_william @日本评论 @yorosiku天堂 @蜗居在江户川边 @咬两口苹果 @元嘉小妮子 @只?冰的白?地 @周周Melody 最好同时对日本福祉行业也稍微懂一点的。拜托大家啦。[可爱][可爱][爱你][爱你]
0,[泪]这无聊的夜晚！！！
1,[哈哈]//@驴友之家HikersHome: 激情不是基情 //@西藏-邦达仓大院:激情？//@林泉涧壑: 我靠这住在里面太有激情了！//@刘小康China: @林泉涧壑 不错喔！
0,撒哈拉沙漠上的单峰驼，它叫吉米，十岁了，骑了这个高大的货之后大腿疼了好几天[泪]@咕噜噜的小鱼儿
0,不是家宴啊，厨娘在酒店负责煲汤，用剪刀切雪梨（难度真高）[泪]
1,高端大气上档次[哈哈][哈哈][爱你]
0,我家的小美女。。。这几天的主要任务就是训练孩子拍照的时候不要用剪刀手，没想到她妈妈居然自己研发出这样一个捂肚子的姿势，美其名曰：意境！[抓狂]，并且自我感觉那叫一个良好，真是让我无语到极致[偷笑]。因为时差和她上课的关系，这几天没和小家伙视频，真想她啊，爱你，宝贝！[爱你]
1,美景美食，放松心灵之旅[赞]//@豆妈3535: 美景美食[嘻嘻][馋嘴][good]//@逸尘_人在旅途:@豆妈3535 @中国国旅-肖素光 @陈晗5812 @老燕子_YU
1,可爱哒 //@essiewong:。。 //@熊熊不迷糊啊不迷糊: 笑爆了~ //@互联网的一些事:【@加多宝凉茶 VS. @王老吉官方微博 】[哈哈]
0,听公司经常去台湾的同事说，如今的#台北士林夜市#上到处充斥着“假冒伪略”，已经很不值得一去了[衰]
1,喜欢哪个看图报上来！@黄珏JJ @云的南方是雨 @tina_耿昕 @diana戴辉琴 [哈哈][爱你]
1,五月中旬吃豇豆[爱你]
1,OMG，太出乎我的预料了！[可爱]原来最适合@LiuQ828 居住的城市竟然是这个！[偷笑]快来看看你最适合居住在哪个城市吧：http://t.cn/zONpvG9
0,没听懂，啥意思//@皆尘土:[吃惊][汗][晕] //@曹涵曾:我被雷到了，真是这样吗？我从来不关心我的医保卡。果真如此，这就是一群强盗啊！！！
1,Sizzler的午餐时刻[爱你][爱你]
1,//@KingKong83: [泪]//@GIF图精选: [可爱]
0,嘿嘿，我买了票//@誓要啃书的秋：K。。。中居正广怎么变成这样了！！！[泪]当年五人中只有他是俺滴菜呀。。。
1,//@Dale武俊宇: 由各种新鲜的水果和绿色时蔬组成，含有丰富的维生素和抗氧化成份，带给你一天的好心情[爱你]//@Enwei_in_Jing:真的很好喝，每天在Village Café 都有
1,真像。。。//@oo-bee: 哈哈 笑抽了 //@OO小黑猫:@oo-bee 是你是你[嘻嘻][嘻嘻][嘻嘻]
1,我找乐的方式就是出去旅行吧，旅途欢乐多[嘻嘻]@徐小虎哪儿都没有 @星月之子张小星 @叫我大王啊
0,[心]西藏一个圣洁的地方，向最美藏族大妈致敬！纯净善良的举动，太感人啦！//@蒲巴甲: 今天刚从家乡出来，在路边就看到一位大概30多岁的藏族姑娘在捡路上从山上滚下的石子，小时候妈妈牵着我的手，随手也会去捡路上的任何障碍物，妈妈举动我今才慢慢感受到。[泪][泪]
0,需要适应的是我们 //@藏珍_在路上:白天看也会[泪] //@ayu08:晚上看这种会哭。。。//@慵懒岛屿flying:一定是这样[泪] //@妍宝贝妍妍:@vanosw 呜。。我会难过~
0,有味道的水[衰]
1,回头让@朱千金 好好给我儿子讲讲读书的重要性[鼓掌] //@准备微笑的海燕:像朱千金那么小却酷爱读书的孩子不多呀[哈哈]//@茗茶坊美妇:上周正想让女儿学习主权国家的资料内容呢，这本书刚好有，省去我找书的麻烦，一会儿带回家，女儿肯定如饥似渴地读它。
1,今天天气真是好呀~少女节~带上她/他/它去来市中心逛逛吧！[嘻嘻]首都大很懂爱~优惠房掉下来！[转发]
0,小编看到实在忍不住了呀！[抓狂]
1,回复@挂机一万年:那您准备好冬天来海螺沟了么？[可爱] //@挂机一万年:冬天的海螺沟，肯定美惨了。 //@四川-海螺沟:#达人游海螺沟#小伙伴们知道照片中是哪些景点么？[ali哇]
1,热爱生活的人都这样儿[偷笑] //@任程伟:回复@萨拉丁1969:对！ //@萨拉丁1969: 怎么哪儿都有你呀? 你属穆桂英的吧? 阵阵落不下![哈哈]
1,祝贺祝贺[鼓掌][鼓掌][鼓掌]@时唯 //@天津市曲艺团青年相声队:殿堂版 [爱你]京韵 专场 [爱你]弦音相伴 曲韵绕梁 于至清至纯之中 唯美道来 唱词之优雅 演唱之悠然 痴迷其中 便是自然
1,[黑?]//@季涛: 长得五大三粗的要注意了[嘻嘻]
1,贤惠的大劲在精心挑选晚餐的食材原料！@陈真给劲 逛超市实在是有种幸福滴感脚！[太开心]
0,好吃到感动呀[泪][泪][泪]我在@ssam北京
1,我在现场[嘻嘻][嘻嘻]为了体现民主治国，还特别请反对党魁前帅哥总理阿披实一起合影。[给力]@laser
0,难得早睡一次，被人微醒来又没睡意又饿[泪][泪][泪][泪]
0,有人说我是热情的偏执狂。应该说我是热情yy的偏执狂。[抓狂]
1,又见发哥[哈哈]
1,忙里偷闲，看孟京辉的《恋爱的犀牛》去拉！@朱迪的朱 @JackyStory @郭旋Rita @小秦圈儿 [给力][威武][奥特曼][哈哈][钱][心]
0,忙活了半天?算把?人???完了，明天?得宣?[抓狂]姐做presentation不怕，?千人??也不怕，再多人?我介??品定位更不怕。但??年?活??在是比??尬[汗] 前几年?拿捏好，也?太?回事儿，得罪了人自己?傻?[汗]?次得小心了。[衰][衰]
0,没事没事[偷笑] //@乖囡欢欢:怎么了[疑问] //@mendy静静:[泪]问题很严重 //@Ciky的角落:我也挂过，但那时我挂出来的显然没你这么可怕。我肩膀两处颜色明显些，其他地方类似抓痕。看来你问题不小啊！
1,@Siennapc [爱你] //@爱家居爱幻想:[黑线]
1,巴萨必胜...[哈哈][哈哈][哈哈] //@焦油含量-12mg:回复@华谊袁涛:老大，在北伦敦德比以后我已经决定了，做一名死忠的枪迷。绝不改变！哈哈。 //@华谊袁涛:大爷的！还不关心？ //@焦油含量-12mg:盘口看比赛结果，巴萨净胜一球，谁赢谁输我不关心，只要好看就不枉熬夜，兄弟们准备好了吗？@我叫马晨利
0,有些无声的话语，只有寻梦的人彼此听得到。[泪][泪]
0,[泪] //@米渔78:真是，都不忍心看了[汗]
0,周五君，你是要闹哪样啊？刚被风吹出来的鼻涕水瞬间冻住了[衰]帝都人民记得多穿点啊
0,翻天覆地找本书，未果。人生必须要有个有容乃大的书架才甘心啊。[泪]
1,[可爱]//@i远风:[哈哈]真乐//@天每羊: 笑抽了，太形象了，我有时也这么干，唉！//@Nicolai熊猫: 紧紧笑色！！
0,装B的站马路边打车，半小时了，被吹成歪脖树也没打着车，生生走回了三元桥。你们堵呢吗？[泪]
0,[怒骂]把香蕉给我留下
0,//@巴黎在燃烧:好动人[泪]  //@veggieg:唱得我肝儿都颤了~~ //@veggieg:阿姨给力 庸为耐琴~~~~~~~
0,混帐父亲[怒]
1,"闲适的中午时光，烧仙草补个血，trip is coming, 周末将至，大家今天好心情[爱你][爱你][可爱]@彼得詹 打不通你电话，哼！@Naadira斐异所思 不在我身边@Candyman8955 @loveshayne 又在我身边[爱你][可爱]"
1,找山东人借钱去[哈哈] //@望岳归:法师都为我大鲁能祈福了，新赛季有期待。//@廉洁简朴萨科齐: 万万没想到还是我大鲁能球迷。。。 //@延参法师:山东的足球啊，成绩越来越好.
1,女生大都愿意花时间把自己的相机装点的更漂亮吧，这已经是我第五条相机带了，很喜欢，不同的装点带给我不一样的心情[爱你]@女生爱单反
0,回复@洪_静雪:哈哈，很快了，朋友们多发微博也是在帮我们美丽的杨洋啊//@洪_静雪:又推，一推再推[泪][泪][泪]。当初我洋就不该接这部剧的！！！ //@麦迪也是洋葱:[左哼哼] 10月15！！！
0,还在加班[泪][泪][泪]
0,#美食信息导航#［鑫兴园］@大连煎粉 给咱们推荐个清真小店，地址在香炉礁街近香荣社区。名字叫。牛筋汤很厚重，他觉得比回香园的好吃，拌面味很正，烧麦量大味足。是个能吃饱饭的地方。PS：亲是吃的有多嗨时[泪]才想起拍照。。。拌面已经面目全非，牛筋汤也吃到底了。。哈哈哈。
1,这姑娘还是个聚财的匣子，特长是抓奖，还都是大奖！娶这姑娘，值呀！[哈哈]//@btv马璇: @???孬
1,[爱你]天下父母心，都想为孩子提供最好的环境！
0,其实五仁也还行//@滴水嘴: [衰]
1,屈臣氏现在特价10元?明治黑巧买了两合还不错[哈哈][哈哈] 我在:http://t.cn/zWOHYxV
1,[嘻嘻]//@雪花狸:[good]
1,[汗]宁可不要这种政策！ //@英国那些事儿:去年有100万中国人去欧洲。。只有21万人去英国。。他们希望政策出来后。。能大大提高这个数字[嘻嘻]
0,第一次做五香油酥烧饼 虽然卖相不怎么样但真的很好吃[抓狂][偷笑]
0,本来就是根鸡巴非要装逼给谁看！恶心这种人 我能容忍你一次两次但我决不会容忍你到没有止境！就算是朋友也如此！没有例外，直接拉黑！[怒][怒骂][鄙视][愤怒]
1,转了//@当时我就馋了: 爱吃榴莲的人儿们，榴莲的级数你们知道多少呢？跟我一样完全一无所知的转起~[爱你]
0,//@神州八号99:[怒]明显就是故意杀人！//@香港卫视杜利勇: 难道不追究当事人的刑事责任吗？这明显就是故意杀人！
1,【讲座公告】深入了解中国文化、喜欢书法艺术、对台湾充满向往[心]那就速速围观5月22日18:00点一教307教室举办的讲座《台湾书道传奇：陈丁奇》，主讲人为台湾嘉义大学中文系主任苏子敬教授[鼓掌]嘉义大学是一所办学历史悠久、文化底蕴深厚的高等学府[威武][围观]求转发~@田维义 @广院山药蛋 @朝雨蕾蕾
1,[哈哈]真帅！//@经典爆笑大本营: 哥哥，你这栏杆翻的也太*了吧！痛嘛
1,那就等着兄弟们啦！@魏僧 //@邓永suncheer:找时间一起到老大那边喝咖啡 //@玛都:回复@糖哥-咖啡大佬老冯:冯爷，少不了扰你[哈哈] //@糖哥-咖啡大佬老冯:俺8是司令！欢迎来喝咖灰！呵呵！ //@魏僧:@糖哥-咖啡大佬老冯 你不能消失噢
0,我都撑死啦。被批评没有战斗力[泪]
1,回复@重庆武隆沧沟西瓜书记张宏:木问题！我们家阿宝最爱吃西瓜了！[哈哈][给力] //@重庆武隆沧沟西瓜书记张宏:回复@范佳丽:[害羞]靠大家一起帮我们沧沟西瓜吆喝呢~~~
0,好人，好报？//@自曾晖:希望那个轻生女力所能及的帮忙下，独生子女没了，一个家就毁了 //@大马英:[泪][泪][泪][泪][泪] //@张旭四哥:太悲情了 //@王逊-Eric:[话筒]
1,即使你心里非常清楚快递的那货是你付过钱的，但是接到快递员的电话还是觉得非常惊喜。[嘻嘻]
0,混蛋，还钱[泪][泪][泪]这是人家的血汗钱
0,豆腐加青菜。还是自己多加点白饭加老抽。饱才是硬道理。可是没有肉，没有油的饭吃不饱。[泪][泪]哈哈。
0,为什么我总觉得那些说“你们要上班了，我该出发了”的人，十分装13也很欠揍呢？是不是我神经又发作了，检讨中……还有，中国好声音是看谁走音走得最像转音么？不好意思我不懂音乐！[泪]
1,"下次带我去,我会大连话[兔子][兔子][兔子] //@万达公馆:下次多学习些大连话[哈哈]"
1,[鼓掌][鼓掌][鼓掌] //@导演周兵:什么时候去一下了 //@腾冲湖光山色客栈:呵呵，野鸭湖的美我每天都领略着，推开窗户就能看见。 //@志远腾冲:早安/ //@保山市旅游局官方微博: //@腾冲旅游微博:无
0,@鲜芋仙中国官方微博 请问热的烧仙草，仙草在哪里？[抓狂] @亭亭亭不了
0,那些年我长过的燎泡… 这些年我交过的损友！[抓狂]
1,有时会突然觉得，天天发这些小诗，声音挺没劲的。[bed凌乱] 突然看到于丹老师书上的一句话：我一直深深地相信，每一个中国人生命的深处都蛰伏着诗意，也许人的年岁越长越需要这样一种温暖，需要我们生命年华中的浪漫，让我们从现实的纠葛中拥有一种挣脱地心引力的力量。[可爱]
1,[嘻嘻]如果您是VIP，请一定尝尝专属菜品。进食橡木果长大的西班牙野生黑猪，猪腿肉质妙不可言，入口浓浓橡果味。让体内幸福的暖流瞬间开始涌动！
1,红粉佳人，俏江南[good]//@lap-tina: //@瑞龟吉祥: [赞]//@李家大小姐6666: 愉快的歌声满天涯![心][爱你] //@心海20101012: 新周愉快！[心][爱你]//@李家大小姐6666: [good]//@兴宁五阿哥: [咖啡][微风][微风][微风][微风][微风][微风]//@lilihongxinglai: //@LYT东南如意: [赞]//@心海20101012: [心]
1,赵老师真把这个当成雨衣了[哈哈]@椰风野树
1,娃哈哈，太奇妙拉 //@o兰毛毛o:[爱你] // @精彩语录 :【12星座的死党组合】  @关太家的关兜兜   @o艾米0
0,在京调研两家著名的国字号媒体的餐饮保障，能够做到人人满意餐饮太不容易了，领导层发愁，管理者晕、累，制作者忙碌不讨好，食用者不满意，这就是众口难调吧！[伤心]
0,[怒]@陈宝存//@雅昌朱文轶://@逆火: 不吃不喝47年与70%亮了，各位业主们你们为国奉献鸟！//@黄庆伟VC: 转发微博
1,2月7日，著名电影演员#汤唯#入住#北京国际艺苑皇冠假日酒店#，并为酒店留下了亲笔签名及签名名信片。[太开心]
0,因为我们又回忆起小时候了。。。简简单单//@西游乐队周飞: 让你这么一说，我眼圈又湿一回[泪]
1,#名古屋美食#刨冰季节到啦[good] 童鞋们赶紧吃起来[太开心]
0,我竟然是为这个而活的，我不活啦！！！[抓狂]
0,我航班也延误了啊，估计我们在机场也碰不着了！昨晚看你微博还笑你次次都延误，看来还是不要笑人好！[泪][泪]@苏禹烈
1,河蟹、海蟹一起吃，是不是太 HI了。[嘻嘻]
0,心脏难受，憋的喘不过气来，这是他妈猝死的征兆么？[衰][哼][晕]
0,尼玛，公交上遇到一个傻逼。。。你玩水果忍者就算了，有必要把背景音乐声音调到整车都能听见么？？？！！！[晕]
1,#美的厨房电器让红包飞#活动已经结束，请以下获奖者点击进入话题，将自己的中奖信息在2月24日前，填在活动页面上。[爱你]亲们，期待我们以后的活动吧！希望能给大家发更多福利~
0,//@岚山警方:[晕]
1,帮转[嘻嘻] //@翰林的十和院:哥们在束河的院子，强烈推荐[good]
1,固执的爸爸[哈哈]祝咱老爸身体健康！好酒管够！//@逗豆芽儿: 前几个月，买了一瓶百岁酒给老爸，老人家拿着当宝贝，非要带着回老家喝。结果到现在还没老家，酒当然也还在藏着呢[偷笑]
0,来北医三院做核磁共振，还没排到我[泪]先到老秦人吃早饭吧。
0,小时工资真高啊 //@wkcow: 我靠，这么牛啊，拜服 //@?火掌柜: [抓狂]我靠！！！！比我挣得多！！！！！！！我也要去！
0,妈咪跟我说：千万别为了钱找那些烂男人。要找就找像样儿的，一个是一个。宁可几年不找也不要瞎对付。要是缺钱的话跟妈咪说，小姐到啥时候也不能坏了名声……[泪][威武][给力]
0,木有恋爱过的处处伤不起！[泪][嘻嘻]
1,[哈哈]我发现了一篇关于【台北】的#蚂蜂窝游记#----《STAY REAL TAIPEI 我的眼中 你的台北 更新至DAY3》，10人【喜欢】。@michelle75005 听作者讲故事，看美图赏风光，速来围观[围观]>>> http://t.cn/zYmmvL2  （分享自 @蚂蜂窝旅游攻略）
1,回复@阳光灿烂的苏苏:那叫嘴架，唇架，舌架！[害羞][做鬼脸] //@阳光灿烂的苏苏:你今儿这日子恐怕不是想约架吧？今儿不是什么国际接吻日吗？老孙用心何其毒也[偷笑]  //@嗨辣老孙:被爷们儿打没面子！[偷笑]  //@张-子-毅:昆明来打吧！   //@童华安:[嘻嘻]
0,反正我不喜欢北京人，那谱摆的，仿佛所有外地人都弱智似的。[哼] //@雪凝花璨:晕！是好奇。。[泪][泪][泪]//@整合营销传播推动者:这个摆谱和那个摆谱有什么关联吗？[思考]
1,[抱抱]//@jingpo_princess: [握手]
1,西方人喜味觉，东方人喜肥美满足感，转来法国[哈哈]
1,哈哈。一般啊。挺激情的啊。你照的好，别人照的都歪瓜裂枣的[嘻嘻]
0,济南站都有小花朵这个牌子的柜台了，我相当out[晕]
0,北京雾霾天气的开始，我的头疼也开始了！非常准时！！！[泪][泪][泪]
0,今儿没买面包，所以大晚上自己做可颂。为了早餐容易么[泪] 收工[月亮] #深夜发吃兴趣小组#
0,支持香港的“一小撮”！！[怒]//@Happy张江: [怒]//@濮湖67: [怒]//@观点联播V:[怒]//@该吃药了-C: [怒]//@聚焦魔都: [怒]//@徐少时评 :[怒]//@大师聚焦: [怒] //@语录专家 :[怒]//@爱上高富帅 :[怒]//@观点联播V :[怒]//@龙图腾1116: [怒]//@1句实话:[怒]
1,图一图二款Selma耳朵包打完折只要200刀，绝对是历史新低啊！[鼓掌] http://t.cn/8sKiuJI
1,我们有微信啦，大家快添加吧[爱你]//@嘻哈包袱铺官方微博:来来来，快来和嘻哈包袱铺微信吧！
1,//@何葆国: 作家评一二三级，这其实就是体制内分脏 //@亨利博士: 副高职对作家有多大用，英语就对副高职有多大用 //@静娅:[哈哈]
1,教父级词作人的他，写《苏迷》这首苏州情歌，源于他太喜欢苏州，尤其是金鸡湖，“我去过很多地方，看过很多湖，金鸡湖给许老师留下的印象最深[嘻嘻]
0,注意了！ //@斑驳君:=皿=//@德德宝在清华: 裂头蚴！！！刚学过的曼氏迭宫绦虫的幼虫，青蛙是第二中间宿主，寄生于青蛙的肌肉中，我还看过大体标本呢！！！[嘻嘻]//@大头莎丽: 不吃了！[抓狂][抓狂][抓狂] //@新闻台张婉:奇闻
1,我们都叫姥姥。[哈哈] //@造型师子超:我们叫姥姥 // @冷笑话精选 :这就是亲爱的外婆。。。
0,回复@大理环保:感谢执法部门！赞赏对行政部门考核目标减分 @公众环境研究中心马军 @李波fon @吕植 //@杨方义:那期待处理结果。 //@问政大理:收到，已转@大理环保 核处，请继续关注。 //@一条四处游荡的鱼: [怒]环保部门没人管吗？ //@杨方义: @大理你好 @奚志农 @大理杨毅
0,#比如唠叨与琐碎#劳资被剪成短发啦！！[泪][抓狂][熊猫][衰]然后来吃九宫格啦！！！咯咯咯
0,原来如此[泪]
1,#维景小菜园#为了保证菜品出品的口感，让亲们吃上可口美味的蔬菜瓜果美食，酒店特别开设了一块专门种植有机蔬菜瓜果的“维景小菜园”，种植一些常见的、海南特有的有机蔬菜和瓜果。 纯天然的有机蔬菜瓜果种植小基地，禁农药、无化肥，淘米水浇味儿甜！来吧，让味蕾拥抱纯天然的自然美味！[爱你]
1,"[鼓掌]//@蜗蜗游官方微博：全国6大出发城市：北京￥3,760起、上海￥3,460起、杭州￥3,530起、成都￥3,480起、西安￥3,560起、重庆￥3,180起。如选择2晚ClubMed+1晚入住桂林市区或阳朔指定5星酒店，品质不减、价格更实惠。"
0,//@微博搞笑排行榜: 说到我心里去了…[泪]
1,"@莎士比亚书店digital //@瑶草: 笨[哈哈] //@王辰0816:信息量太大了 1、原来英国手机没有360，没有""黑名单""这个功能 2、英国也没有一个软件叫“呼死你”或者“电话炸弹” 3、英国骗子太低端了，只有一个手机号且未经加密 4、英国网民也不够坏，不懂得把对方手机号贴到，类似于GAY交友网站这种地方……"
1,#小E新鲜报#今天小E这里最低温跌至0度，郊区-1到-2度，局部薄冰。欢迎光临“上海牌”超级冰柜，这里采取高科技的“零度生物保鲜”，上班路上别走太慢，否则会被冻住 ：瘦一点的变棒冰，胖一点的变冰砖，衣服鲜艳的变三色杯，戴帽子的变娃娃雪糕。明天该冰柜将升温除霜，亲们解冻时请备好雨具哦~[爱你]
1,太奇葩了好么~/给我三名乡干警.我能剿灭一王朝[哈哈]
1,#自驾中国365#第228天，湖北荆州。本月最开心：在婺源清华镇，路遇一出游的小妹，骑车摔伤了，我们和其他好心人一块＂救死扶伤＂，随车带的纱布、绷带正好派上了用场（赶来急救的大夫还夸奖了呢）！小妹也出院回京了，高兴！[鼓掌]
0,偶左眼角膜软组织挫伤了[泪]自残的外伤啊，忌妆忌辣
0,@李大菲 呃，才发现除了白色其他都有……[晕]
1,在剧院碰见吉林的朋友：诗词三等奖得主许清泉先生，我说在你的作品前留个影吧!他坚持要遮住作品一半照相，原来给他书写作品的中书协副主席，胡抗美先生，在书写前几句时用纸太多，后几句挤得一起了。书法家啊!您老也太有过性了吧。我还是把他拉开照了这张相片![哈哈]
0,@莫冰郁dezj 老王一直都监督我，今天一上来问我，你是不是从8月份以来都没做过饭，我说，不是啊，我煮面水平越来越好了，然后我都能想象到她的表情，她说，那你应该一周at我两次！老王，我每次做好饭都是真的很饿~[泪]
0,[汗]//@微群小助手:[衰] //@曹增辉:逗！
1,老师大驾光临定当亲陪，没有闲忙之分[心]//@寒雨002:近日有闲否？//@水墨婺源: 欢迎吴作家来婺源赏景创作，就像当年李太白一样。[太开心]//@寒雨002:对此不动游兴也无由！[哈哈]//@水墨婺源: [赞][太开心] //@摄影人郑宪章:[赞]//@婺源便民网: 美女点缀美景，美景衬映美女@江南豪客 @汪维炎@李意欣
0,我也好怀念这里。 //@杨?cindy:离别什么的最讨厌了，明天还要去注销居民身份[泪] //@yayaduck_0313: 倒计时[走你]
0,跟剧组是真心辛苦，搞到现在才收工，待会还要去广电，回到家五点起来去海边…[抓狂][抓狂][抓狂]
1,老朋友递来的圣诞礼物，太可爱了，舍不得咬啊?[哈哈]
1,巴乔与巴乔mm[嘻嘻]
1,两位真专家~~嘿嘿//@小猪妹精灵:原来greeny也在//@鱼淼淼: 嘻嘻，[可爱]准备起来~~//@上海中文在线:
1,回复@刘洛洛的微博:什么时候上市呢！ //@刘洛洛的微博:回复@便士不贬值:[哈哈]
0,一个猪蹄引发的警情！各位亲，为了能够吃到老爷子的猪蹄昨天来没买到，心想早点来，今天十一点到了，已经排队上百人了！还有因为排队吵架警察都来维持秩序了[抓狂]
1,[嘻嘻]美丽“”姐妹花“”
1,有关部门越来越无耻，草民越来越智慧 //@熊剑锋: //@涂孝丰:哈哈有才  //@大鱼说漫画:哈哈哈   //@王兵的围脖:今儿才子井喷哈哈哈哈哈哈   //@五岳散人:我靠，太有才了[嘻嘻]
1,回复@蔡明威:打屁股。//@蔡明威:22号就要考试了。可是我还没复习完怎么办蔡生~~~求你夸奖我哈给我鼓励[爱你]
1,#越南海警船威胁我国海监船#全世界的大国小国都在欺负中国，只有朝鲜是我们的好朋友[哈哈]
0,我爸，刚在电话里数叨完我[衰][汗]
0,到所有韩餐饭馆一人占一桌子，要一碗米饭，饭点儿时吃四个小时。 //@大鑫_V5:快派城管救援 //@国安必胜19950927: /这就要靠国家意志了……涛哥硬起来！/@国安猴子宝猴子:必须挺 什么世道！！！ //@今日要文: [怒]
0,居然这种好事儿没有赶上[泪]转发给想要去韩国玩儿的朋友们吧！
0,#一日一图#【尼泊尔】加德满都去廓尔喀的路上，会经过一个码头，很多游客会选择从这里划船直达博卡拉。我们的大巴车上便有这样一位美美，下车后便开始旁若无人地换行头。她换衣服的速度之快，我只是拍完瞅一眼屏幕，她就换好了一件，刚拍三张便完事了[泪]。话说这可不是偷拍，因为整车人都在围观[花心]
0,[哼][汗][抓狂] //@北美省钱快报:惨烈啊
1,头发长得太慢，只能这样儿了[嘻嘻]
